branch,task,channel,time_s,common,difference
P0,2,F4,-0.18359375,13.41277930114676,16.886309443611644
P0,2,F4,-0.1796875,13.252930914262782,16.61716572553674
P0,2,F4,-0.17578125,12.567958098125272,15.494016415119834
P0,2,F4,-0.171875,11.332208757442356,13.527083972413278
P0,2,F4,-0.16796875,9.705993269816318,10.970206580756098
P0,2,F4,-0.1640625,7.9815032019047969,8.2399337983360716
P0,2,F4,-0.16015625,6.4618297362735566,5.7626863431490403
P0,2,F4,-0.15625,5.3319743745721571,3.8128859228555383
P0,2,F4,-0.15234375,4.5860829969278081,2.4145391756101269
P0,2,F4,-0.1484375,4.0561393125557483,1.37157096037126
P0,2,F4,-0.14453125,3.5360101086948772,0.43515559145838312
P0,2,F4,-0.140625,2.9255245265257797,-0.49026194197542017
P0,2,F4,-0.13671875,2.2893840539387265,-1.2673985150803564
P0,2,F4,-0.1328125,1.7799925728982497,-1.6666189802296205
P0,2,F4,-0.12890625,1.4869690972375122,-1.6222192987158226
P0,2,F4,-0.125,1.3542473654227714,-1.3468526223441644
P0,2,F4,-0.12109375,1.2543129930404375,-1.1421192863283032
P0,2,F4,-0.1171875,1.1521714945716268,-1.0557480686775673
P0,2,F4,-0.11328125,1.1877595389672355,-0.73649469760403341
P0,2,F4,-0.109375,1.5779606367650651,0.32977439822545551
P0,2,F4,-0.10546875,2.4156912319983235,2.3892412929884976
P0,2,F4,-0.1015625,3.5360405009828182,5.1505868688018799
P0,2,F4,-0.09765625,4.5486019486227116,7.8577462278871417
P0,2,F4,-0.09375,5.0010340463435279,9.6107683470163234
P0,2,F4,-0.08984375,4.5706689128362674,9.7326238369280578
P0,2,F4,-0.0859375,3.1961675496813577,8.0329812840529247
P0,2,F4,-0.08203125,1.10227303557207,4.8878529080354172
P0,2,F4,-0.078125,-1.291851091830087,1.0973752343613263
P0,2,F4,-0.07421875,-3.5433731611879455,-2.434700480459711
P0,2,F4,-0.0703125,-5.3481107978565632,-5.0423204433912012
P0,2,F4,-0.06640625,-6.6027916739137122,-6.4698408562796219
P0,2,F4,-0.0625,-7.3466302554190746,-6.8071922418161268
P0,2,F4,-0.05859375,-7.6561983996347056,-6.3003425677365028
P0,2,F4,-0.0546875,-7.5978682748451769,-5.2295912102141759
P0,2,F4,-0.05078125,-7.2757077690357628,-3.9502992938981496
P0,2,F4,-0.046875,-6.9062634398082077,-2.9938634704002975
P0,2,F4,-0.04296875,-6.8078869408137415,-3.0212603938938747
P0,2,F4,-0.0390625,-7.2660742140854238,-4.5451879539092896
P0,2,F4,-0.03515625,-8.3628612818992423,-7.5902098861395615
P0,2,F4,-0.03125,-9.9089339759549464,-11.574314570262406
P0,2,F4,-0.02734375,-11.539631066603137,-15.538599235970725
P0,2,F4,-0.0234375,-12.906534355901428,-18.580835518532595
P0,2,F4,-0.01953125,-13.832519129038554,-20.217853516015094
P0,2,F4,-0.015625,-14.344209120366973,-20.493937631475163
P0,2,F4,-0.01171875,-14.593780813177881,-19.839233818321173
P0,2,F4,-0.0078125,-14.74586200047503,-18.806368443067452
P0,2,F4,-0.00390625,-14.901845551119056,-17.830813219156234
P0,2,F4,0,-15.088583730505318,-17.108925063475102
P0,2,F4,0.00390625,-15.292882988624729,-16.612369050458106
P0,2,F4,0.0078125,-15.504241055519827,-16.19350852065854
P0,2,F4,0.01171875,-15.737438316735469,-15.70823635171077
P0,2,F4,0.015625,-16.027326301211762,-15.095133910152342
P0,2,F4,0.01953125,-16.404583905450444,-14.385743832859808
P0,2,F4,0.0234375,-16.869311926340615,-13.658121655534632
P0,2,F4,0.02734375,-17.379854329299448,-12.97061640410254
P0,2,F4,0.03125,-17.865497014406198,-12.317118787128235
P0,2,F4,0.03515625,-18.256116086773943,-11.626822704346992
P0,2,F4,0.0390625,-18.510743015982694,-10.802088985865964
P0,2,F4,0.04296875,-18.629986776345262,-9.7682323204945725
P0,2,F4,0.046875,-18.650217251299456,-8.5103874807160338
P0,2,F4,0.05078125,-18.627361516672153,-7.0856480292287767
P0,2,F4,0.0546875,-18.618607859345751,-5.6081139555832173
P0,2,F4,0.05859375,-18.666630584907931,-4.2099378652003168
P0,2,F4,0.0625,-18.78973418839108,-2.9912696642351797
P0,2,F4,0.06640625,-18.981119610267818,-1.9822848798207211
P0,2,F4,0.0703125,-19.217348270897105,-1.1380336008769483
P0,2,F4,0.07421875,-19.471712730943352,-0.36946127127003692
P0,2,F4,0.078125,-19.726540612441276,0.40649298925387356
P0,2,F4,0.08203125,-19.97961856375634,1.2252388625479291
P0,2,F4,0.0859375,-20.242557289725362,2.0634433205091192
P0,2,F4,0.08984375,-20.532901137082447,2.8623644719559813
P0,2,F4,0.09375,-20.865171637287119,3.5683745431952723
P0,2,F4,0.09765625,-21.244936522709366,4.1631246671062705
P0,2,F4,0.1015625,-21.6653491783456,4.665621018172871
P0,2,F4,0.10546875,-22.104231986121441,5.1114987073787681
P0,2,F4,0.109375,-22.523931473301261,5.5295293900380251
P0,2,F4,0.11328125,-22.878631895634999,5.9296093367864273
P0,2,F4,0.1171875,-23.12924497694442,6.30201709185528
P0,2,F4,0.12109375,-23.259711371234726,6.623178176054715
P0,2,F4,0.125,-23.287713906755123,6.8694068989549173
P0,2,F4,0.12890625,-23.266363253917696,7.0421695457866491
P0,2,F4,0.1328125,-23.276325185432295,7.1979022040735074
P0,2,F4,0.13671875,-23.408700289946133,7.4621403197984044
P0,2,F4,0.140625,-23.739094854649124,8.0057433400081273
P0,2,F4,0.14453125,-24.293690898778806,8.9715044929309364
P0,2,F4,0.1484375,-25.010811517529703,10.358386277511624
P0,2,F4,0.15234375,-25.709908161303353,11.901341102681695
P0,2,F4,0.15625,-26.091656092401184,13.020631653407001
P0,2,F4,0.16015625,-25.794467853724342,12.91965899679974
P0,2,F4,0.1640625,-24.510087399502567,10.84722099170439
P0,2,F4,0.16796875,-22.119543860660045,6.4277416608760056
P0,2,F4,0.171875,-18.782377206499191,-0.11083789863169002
P0,2,F4,0.17578125,-14.927825246751629,-7.938117503064948
P0,2,F4,0.1796875,-11.146186158598983,-15.849764523958918
P0,2,F4,0.18359375,-8.0190863624067656,-22.624005076790102
P0,2,F4,0.1875,-5.943945900444672,-27.381178569867188
P0,2,F4,0.19140625,-5.0174084058986193,-29.822014943019465
P0,2,F4,0.1953125,-5.0339392828389249,-30.247573232319489
P0,2,F4,0.19921875,-5.6030152147437393,-29.359096580824009
P0,2,F4,0.203125,-6.3201161282273075,-27.951938607629067
P0,2,F4,0.20703125,-6.904876627332289,-26.654154110444104
P0,2,F4,0.2109375,-7.2559777428508232,-25.801290064992784
P0,2,F4,0.21484375,-7.4240295971067187,-25.450954834426039
P0,2,F4,0.21875,-7.5345384069082826,-25.481197220983084
P0,2,F4,0.22265625,-7.700101299609047,-25.701158311693245
P0,2,F4,0.2265625,-7.9552549813678013,-25.924313759226628
P0,2,F4,0.23046875,-8.2354875188934216,-25.995541763220679
P0,2,F4,0.234375,-8.4061444955780882,-25.796377273028181
P0,2,F4,0.23828125,-8.3303802444903639,-25.259437077567917
P0,2,F4,0.2421875,-7.9518676542802504,-24.40601118741489
P0,2,F4,0.24609375,-7.3599962351182171,-23.394976519481702
P0,2,F4,0.25,-6.8038646507641198,-22.547592144273949
P0,2,F4,0.25390625,-6.631293662598063,-22.301610455138292
P0,2,F4,0.2578125,-7.1575003698213751,-23.067755664915055
P0,2,F4,0.26171875,-8.5107269888323405,-25.023648736923239
P0,2,F4,0.265625,-10.534563604322081,-27.956291384491863
P0,2,F4,0.26953125,-12.816492980205085,-31.281037116684079
P0,2,F4,0.2734375,-14.846733622427395,-34.268888353462835
P0,2,F4,0.27734375,-16.225743550986476,-36.359879848433572
P0,2,F4,0.28125,-16.803795614015378,-37.370501222471162
P0,2,F4,0.28515625,-16.687934917334694,-37.488199206263175
P0,2,F4,0.2890625,-16.142550877892074,-37.097106781948931
P0,2,F4,0.29296875,-15.461199456815912,-36.564824981863737
P0,2,F4,0.296875,-14.873636054915211,-36.104792336187217
P0,2,F4,0.30078125,-14.507600893572722,-35.759003231179221
P0,2,F4,0.3046875,-14.392127967116007,-35.47303094682605
P0,2,F4,0.30859375,-14.482341337059243,-35.192864105420149
P0,2,F4,0.3125,-14.693070304034954,-34.919138559785281
P0,2,F4,0.31640625,-14.933463808646344,-34.698259584109863
P0,2,F4,0.3203125,-15.133319086307708,-34.573565027539303
P0,2,F4,0.32421875,-15.252515155883152,-34.534041077321547
P0,2,F4,0.328125,-15.273591555780165,-34.489343230633295
P0,2,F4,0.33203125,-15.189173396443001,-34.288760015643149
P0,2,F4,0.3359375,-15.001196208528096,-33.790490750596668
P0,2,F4,0.33984375,-14.742060801311128,-32.964766633537074
P0,2,F4,0.34375,-14.510063069958735,-31.984902886835545
P0,2,F4,0.34765625,-14.491813998395111,-31.247754475981839
P0,2,F4,0.3515625,-14.937788697626292,-31.282990718079731
P0,2,F4,0.35546875,-16.075487619008101,-32.553991750676161
P0,2,F4,0.359375,-17.98592720308045,-35.214201129019159
P0,2,F4,0.36328125,-20.511167019618494,-38.943740987902508
P0,2,F4,0.3671875,-23.266382475627541,-42.996890016496742
P0,2,F4,0.37109375,-25.775921854209319,-46.485660719528504
P0,2,F4,0.375,-27.667441179912061,-48.755756911695727
P0,2,F4,0.37890625,-28.813652172000371,-49.63206794351948
P0,2,F4,0.3828125,-29.348095893082796,-49.407305176625222
P0,2,F4,0.38671875,-29.563183712506724,-48.623851125329487
P0,2,F4,0.390625,-29.759967237162364,-47.802481916218184
P0,2,F4,0.39453125,-30.12846344295744,-47.256325493496206
P0,2,F4,0.3984375,-30.704082303446125,-47.048209021862085
P0,2,F4,0.40234375,-31.398184355326151,-47.06693952929335
P0,2,F4,0.40625,-32.0687452642875,-47.148245885731754
P0,2,F4,0.41015625,-32.593230611036297,-47.164037721629455
P0,2,F4,0.4140625,-32.91940323567394,-47.043268957035586
P0,2,F4,0.41796875,-33.083269109854868,-46.740767326223789
P0,2,F4,0.421875,-33.190474771360989,-46.203523786156921
P0,2,F4,0.42578125,-33.363250503075363,-45.381149459349558
P0,2,F4,0.4296875,-33.665198991057444,-44.294949479305586
P0,2,F4,0.43359375,-34.030753458928331,-43.135326199879309
P0,2,F4,0.4375,-34.237614631274759,-42.319220374041549
P0,2,F4,0.44140625,-33.956258703872386,-42.431432016659592
P0,2,F4,0.4453125,-32.880738770390039,-44.017907898385687
P0,2,F4,0.44921875,-30.894562460490722,-47.292690106995131
P0,2,F4,0.453125,-28.182028063040082,-51.914413340690579
P0,2,F4,0.45703125,-25.200477100410481,-57.000240061184471
P0,2,F4,0.4609375,-22.503242120467792,-61.423857336137353
P0,2,F4,0.46484375,-20.505326346449198,-64.254368806964862
P0,2,F4,0.46875,-19.327035334231002,-65.094688629406733
P0,2,F4,0.47265625,-18.79249733400566,-64.160440280776371
P0,2,F4,0.4765625,-18.555282070592124,-62.114502496843208
P0,2,F4,0.48046875,-18.259884708152242,-59.785855317606661
P0,2,F4,0.484375,-17.65807610112239,-57.901078751606292
P0,2,F4,0.48828125,-16.652949762592073,-56.894989263409755
P0,2,F4,0.4921875,-15.292067128847481,-56.811935263023749
P0,2,F4,0.49609375,-13.742737053115299,-57.292493099223961
P0,2,F4,0.5,-12.260040857676005,-57.652820174718599
P0,2,F4,0.50390625,-11.132383497791489,-57.072595165584218
P0,2,F4,0.5078125,-10.589680482407401,-54.880050724835314
P0,2,F4,0.51171875,-10.690795379772572,-50.855723670743572
P0,2,F4,0.515625,-11.24712310773015,-45.410525487269474
P0,2,F4,0.51953125,-11.848659166194341,-39.500558530238216
P0,2,F4,0.5234375,-12.00904909686078,-34.267692398454045
P0,2,F4,0.52734375,-11.361901903431367,-30.578981847265318
P0,2,F4,0.53125,-9.7965451378193027,-28.72028636389911
P0,2,F4,0.53515625,-7.462587100144157,-28.391478022233773
P0,2,F4,0.5390625,-4.6598359109725713,-28.95049846140526
P0,2,F4,0.54296875,-1.6899523894991813,-29.730834545433868
P0,2,F4,0.546875,1.2526340989903355,-30.274267356896004
P0,2,F4,0.55078125,4.1125162131554935,-30.414595546719667
P0,2,F4,0.5546875,6.9365489545638548,-30.231760719083113
P0,2,F4,0.55859375,9.8058138455351429,-29.934426116636157
P0,2,F4,0.5625,12.775398012319187,-29.732648032190859
P0,2,F4,0.56640625,15.844140471118489,-29.745454061656865
P0,2,F4,0.5703125,18.955327987569568,-29.959426835612572
P0,2,F4,0.57421875,22.016034185067124,-30.231339279062471
P0,2,F4,0.578125,24.923226592085399,-30.328423240344748
P0,2,F4,0.58203125,27.594842685365581,-30.013573919828154
P0,2,F4,0.5859375,30.009988196389852,-29.176206093631784
P0,2,F4,0.58984375,32.252575617709248,-27.96963596898911
P0,2,F4,0.59375,34.532358957959985,-26.873306493096017
P0,2,F4,0.59765625,37.147805970401002,-26.599141632921349
P0,2,F4,0.6015625,40.375756040541852,-27.826391517080083
P0,2,F4,0.60546875,44.321694333247216,-30.857542050020658
P0,2,F4,0.609375,48.813167891719488,-35.379990249769968
P0,2,F4,0.61328125,53.421961960348341,-40.511609596175333
P0,2,F4,0.6171875,57.631050996395871,-45.156679808616126
P0,2,F4,0.62109375,61.058276047700957,-48.482354919190719
P0,2,F4,0.625,63.601940802595152,-50.230273823373359
P0,2,F4,0.62890625,65.432378412438169,-50.70232268745621
P0,2,F4,0.6328125,66.861314910892943,-50.489715545096253
P0,2,F4,0.63671875,68.184340703136968,-50.15204539692192
P0,2,F4,0.640625,69.578742348789376,-50.021336540927727
P0,2,F4,0.64453125,71.083890999401433,-50.181941282233055
P0,2,F4,0.6484375,72.642102106406725,-50.570800333014283
P0,2,F4,0.65234375,74.159182181170024,-51.102652013890136
P0,2,F4,0.65625,75.553153681427546,-51.741935668501341
P0,2,F4,0.66015625,76.778913553573702,-52.494604371407867
P0,2,F4,0.6640625,77.83006510301,-53.352270519387581
P0,2,F4,0.66796875,78.724338798531292,-54.250490757407839
P0,2,F4,0.671875,79.481975471750047,-55.080655047867495
P0,2,F4,0.67578125,80.109770896911741,-55.745135728357916
P0,2,F4,0.6796875,80.602700830738186,-56.214204485543142
P0,2,F4,0.68359375,80.965295408679623,-56.549010503971274
P0,2,F4,0.6875,81.238445097085204,-56.880076296679277
P0,2,F4,0.69140625,81.505540822747889,-57.35160929340875
P0,2,F4,0.6953125,81.858404172409095,-58.050171578494052
P0,2,F4,0.69921875,82.330191628438001,-58.93749769164144
P0,2,F4,0.703125,82.832901491546608,-59.809599278543367
P0,2,F4,0.70703125,83.147977605828018,-60.309798883362966
P0,2,F4,0.7109375,82.998386564540283,-60.022817339023035
P0,2,F4,0.71484375,82.186599770777974,-58.650452769885042
P0,2,F4,0.71875,80.733849882704831,-56.205685765526077
P0,2,F4,0.72265625,78.92843684259077,-53.09522488638207
P0,2,F4,0.7265625,77.219158720617344,-49.975302313896776
P0,2,F4,0.73046875,75.988166847248934,-47.416188939146743
P0,2,F4,0.734375,75.347036154780383,-45.60034263579783
P0,2,F4,0.73828125,75.106496142739701,-44.294965725724644
P0,2,F4,0.7421875,74.936078584092371,-43.112117051941439
P0,2,F4,0.74609375,74.577495988571798,-41.821058266388647
P0,2,F4,0.75,73.958977481997508,-40.47147897593495
P0,2,F4,0.75390625,73.171633344402835,-39.292248103945873
P0,2,F4,0.7578125,72.374442504393443,-38.50262106183208
P0,2,F4,0.76171875,71.706976737943819,-38.180479875729532
P0,2,F4,0.765625,71.244407002750961,-38.243117992162645
P0,2,F4,0.76953125,70.991432104856415,-38.5132274393996
P0,2,F4,0.7734375,70.899997835597731,-38.807478305495451
P0,2,F4,0.77734375,70.897803885571022,-38.997333321640873
P0,2,F4,0.78125,70.917722122553911,-39.029357488742249
P0,2,F4,0.78515625,70.919378120460053,-38.920018244676506
P0,2,F4,0.7890625,70.896307645931714,-38.738876774636658
P0,2,F4,0.79296875,70.86712432128482,-38.580847736085239
P0,2,F4,0.796875,70.855300776738275,-38.528665354710135
SLOW30,1,Fz,-0.19921875,-1.3180072820160749,0.98985591655269156
SLOW30,1,Fz,-0.1953125,-1.2046819472428532,0.18847278233765996
SLOW30,1,Fz,-0.19140625,-1.0584445234694753,-0.60344448927271588
SLOW30,1,Fz,-0.1875,-0.89105221595295425,-1.2329387976475161
SLOW30,1,Fz,-0.18359375,-0.70479012219509529,-1.5570355265656264
SLOW30,1,Fz,-0.1796875,-0.49390923460350067,-1.4956969340510173
SLOW30,1,Fz,-0.17578125,-0.25806000565996501,-1.0756745778040162
SLOW30,1,Fz,-0.171875,-0.017920573582551336,-0.43229302910524081
SLOW30,1,Fz,-0.16796875,0.18176921488169517,0.23701187200622967
SLOW30,1,Fz,-0.1640625,0.28905098874497015,0.74501508466189637
SLOW30,1,Fz,-0.16015625,0.27303392351711642,0.9787942163616894
SLOW30,1,Fz,-0.15625,0.14393754749971502,0.92817335217239805
SLOW30,1,Fz,-0.15234375,-0.051775141350186904,0.67052443066148026
SLOW30,1,Fz,-0.1484375,-0.26012640456902103,0.32694715346756204
SLOW30,1,Fz,-0.14453125,-0.45086053057632947,0.016037412813813157
SLOW30,1,Fz,-0.140625,-0.62642448044512078,-0.17720472608157434
SLOW30,1,Fz,-0.13671875,-0.80380782546152685,-0.21583527939384795
SLOW30,1,Fz,-0.1328125,-0.98828658091823973,-0.1130385421583906
SLOW30,1,Fz,-0.12890625,-1.1617378691515436,0.078659300991976044
SLOW30,1,Fz,-0.125,-1.2909555052818056,0.29278160841536871
SLOW30,1,Fz,-0.12109375,-1.343842707995015,0.48215975531150979
SLOW30,1,Fz,-0.1171875,-1.2990710672385928,0.64340215772849751
SLOW30,1,Fz,-0.11328125,-1.1453092829927682,0.81563964202808714
SLOW30,1,Fz,-0.109375,-0.87733388787846134,1.0497709542002074
SLOW30,1,Fz,-0.10546875,-0.49873044725462695,1.3650354358387298
SLOW30,1,Fz,-0.1015625,-0.032946097839325394,1.7225153565349554
SLOW30,1,Fz,-0.09765625,0.46690569135692556,2.0362598282541535
SLOW30,1,Fz,-0.09375,0.92279621665799838,2.2162986213750488
SLOW30,1,Fz,-0.08984375,1.2551572825471813,2.2148539310316018
SLOW30,1,Fz,-0.0859375,1.4137503518880949,2.0453456519617754
SLOW30,1,Fz,-0.08203125,1.3973513966806657,1.7646412486290644
SLOW30,1,Fz,-0.078125,1.251059970591661,1.4368832792409034
SLOW30,1,Fz,-0.07421875,1.0459293960840632,1.1073233089991419
SLOW30,1,Fz,-0.0703125,0.85503195357534645,0.79684896291411556
SLOW30,1,Fz,-0.06640625,0.73561327115677544,0.50519156134793453
SLOW30,1,Fz,-0.0625,0.71726932069027227,0.21157416025394815
SLOW30,1,Fz,-0.05859375,0.79445009635359964,-0.12003917027215716
SLOW30,1,Fz,-0.0546875,0.92747629976439128,-0.51776342108882467
SLOW30,1,Fz,-0.05078125,1.0564271894471271,-0.96590852125546989
SLOW30,1,Fz,-0.046875,1.1228000425763522,-1.3852792523396906
SLOW30,1,Fz,-0.04296875,1.0874403768258245,-1.6578406958461813
SLOW30,1,Fz,-0.0390625,0.9386250122868276,-1.6920395747583101
SLOW30,1,Fz,-0.03515625,0.69278479937141602,-1.4882495761712051
SLOW30,1,Fz,-0.03125,0.3911846204130337,-1.1565534639586987
SLOW30,1,Fz,-0.02734375,0.091482895599546504,-0.86991705323400992
SLOW30,1,Fz,-0.0234375,-0.14734122684913065,-0.77971628046185049
SLOW30,1,Fz,-0.01953125,-0.28358991491197566,-0.94362604740593914
SLOW30,1,Fz,-0.015625,-0.30829429632761107,-1.3049590151990957
SLOW30,1,Fz,-0.01171875,-0.25053564711175957,-1.7301553362446265
SLOW30,1,Fz,-0.0078125,-0.16711230818152412,-2.0793511903033828
SLOW30,1,Fz,-0.00390625,-0.11638073145342365,-2.2714564854724513
SLOW30,1,Fz,0,-0.12696185793821668,-2.3142347281139433
SLOW30,1,Fz,0.00390625,-0.17992679195619588,-2.2904709321381596
SLOW30,1,Fz,0.0078125,-0.21664575543590237,-2.3102392816373216
SLOW30,1,Fz,0.01171875,-0.16642431194167373,-2.4515541261920055
SLOW30,1,Fz,0.015625,0.024410647519707895,-2.71493963573357
SLOW30,1,Fz,0.01953125,0.37554548190324477,-3.0114452147539241
SLOW30,1,Fz,0.0234375,0.86644048746952129,-3.1959261408788433
SLOW30,1,Fz,0.02734375,1.429641864384199,-3.1505784620588297
SLOW30,1,Fz,0.03125,1.9369583307298854,-2.9028756016552135
SLOW30,1,Fz,0.03515625,2.1894775718464441,-2.7206747156045212
SLOW30,1,Fz,0.0390625,1.9399802060756592,-3.0986437997364624
SLOW30,1,Fz,0.04296875,0.97149538737457308,-4.5828075816078329
SLOW30,1,Fz,0.046875,-0.78285457983160134,-7.4797597717065765
SLOW30,1,Fz,0.05078125,-3.1450291214983217,-11.606344721759534
SLOW30,1,Fz,0.0546875,-5.7040259220695315,-16.262493278377587
SLOW30,1,Fz,0.05859375,-7.9600337427593324,-20.494656063483923
SLOW30,1,Fz,0.0625,-9.5287385524112338,-23.516763623601648
SLOW30,1,Fz,0.06640625,-10.283695752082785,-25.03584471350684
SLOW30,1,Fz,0.0703125,-10.362456936739102,-25.301984792796606
SLOW30,1,Fz,0.07421875,-10.057690886871317,-24.896080275020743
SLOW30,1,Fz,0.078125,-9.672705193260871,-24.418132340406466
SLOW30,1,Fz,0.08203125,-9.4137843924681999,-24.251564623711356
SLOW30,1,Fz,0.0859375,-9.350804684688736,-24.486723999757309
SLOW30,1,Fz,0.08984375,-9.4397865969669095,-24.981852510447421
SLOW30,1,Fz,0.09375,-9.5811918724166123,-25.490040373702211
SLOW30,1,Fz,0.09765625,-9.6835970579602275,-25.786453830020413
SLOW30,1,Fz,0.1015625,-9.7076908842194136,-25.755432881131924
SLOW30,1,Fz,0.10546875,-9.6767391331173069,-25.420223570290457
SLOW30,1,Fz,0.109375,-9.6544052427876217,-24.917424304176471
SLOW30,1,Fz,0.11328125,-9.7045998581652171,-24.432829156699569
SLOW30,1,Fz,0.1171875,-9.854770807283991,-24.124339574350351
SLOW30,1,Fz,0.12109375,-10.080442815021295,-24.062362694207462
SLOW30,1,Fz,0.125,-10.316926673470164,-24.213447158042108
SLOW30,1,Fz,0.12890625,-10.490038094356716,-24.472069323026638
SLOW30,1,Fz,0.1328125,-10.548786859462169,-24.718092179796891
SLOW30,1,Fz,0.13671875,-10.484306499865168,-24.865416277180959
SLOW30,1,Fz,0.140625,-10.329546721743782,-24.880234733609328
SLOW30,1,Fz,0.14453125,-10.145439643232667,-24.771928738785341
SLOW30,1,Fz,0.1484375,-10.002155302801487,-24.574468836273873
SLOW30,1,Fz,0.15234375,-9.9583298715373569,-24.332214274763768
SLOW30,1,Fz,0.15625,-10.037768247656855,-24.092123053037486
SLOW30,1,Fz,0.16015625,-10.209913509040431,-23.899877518755932
SLOW30,1,Fz,0.1640625,-10.389016154257531,-23.799955530094994
SLOW30,1,Fz,0.16796875,-10.462980145270116,-23.838298316010615
SLOW30,1,Fz,0.171875,-10.34453383907144,-24.06026588699908
SLOW30,1,Fz,0.17578125,-10.018540631795119,-24.496731228040225
SLOW30,1,Fz,0.1796875,-9.5566536376617179,-25.140962845106792
SLOW30,1,Fz,0.18359375,-9.0885898572893797,-25.929153376663297
SLOW30,1,Fz,0.1875,-8.7452500796387955,-26.73938394660804
SLOW30,1,Fz,0.19140625,-8.6037962527115983,-27.416579940904771
SLOW30,1,Fz,0.1953125,-8.6602893817211921,-27.817672274845336
SLOW30,1,Fz,0.19921875,-8.8387126583308699,-27.858641389988136
SLOW30,1,Fz,0.203125,-9.0287469483257841,-27.543856362200923
SLOW30,1,Fz,0.20703125,-9.135218333444195,-26.970955971836002
SLOW30,1,Fz,0.2109375,-9.119634267709877,-26.317953712175964
SLOW30,1,Fz,0.21484375,-9.0174093865109164,-25.817154637058579
SLOW30,1,Fz,0.21875,-8.9225496651815153,-25.708256921577902
SLOW30,1,Fz,0.22265625,-8.9434830320750311,-26.164986074115578
SLOW30,1,Fz,0.2265625,-9.1478680059251509,-27.21580690427016
SLOW30,1,Fz,0.23046875,-9.5263139931386398,-28.707418768739686
SLOW30,1,Fz,0.234375,-10.003129022445428,-30.355250662962625
SLOW30,1,Fz,0.23828125,-10.492814575938514,-31.87099546186105
SLOW30,1,Fz,0.2421875,-10.955639650138156,-33.083338746347977
SLOW30,1,Fz,0.24609375,-11.396858456493435,-33.961031688687498
SLOW30,1,Fz,0.25,-11.816736453468536,-34.554892406196622
SLOW30,1,Fz,0.25390625,-12.18673831799172,-34.976848428820063
SLOW30,1,Fz,0.2578125,-12.495777064924241,-35.459605485708117
SLOW30,1,Fz,0.26171875,-12.804609649379541,-36.364135123985385
SLOW30,1,Fz,0.265625,-13.21775523719886,-38.001530903182427
SLOW30,1,Fz,0.26953125,-13.784523390532001,-40.367023310240128
SLOW30,1,Fz,0.2734375,-14.434856821233476,-43.044046351811602
SLOW30,1,Fz,0.27734375,-15.015360751179294,-45.396232059788517
SLOW30,1,Fz,0.28125,-15.382111690451708,-46.900371041113772
SLOW30,1,Fz,0.28515625,-15.467605647881822,-47.383768488271095
SLOW30,1,Fz,0.2890625,-15.287761869184095,-47.050225853395943
SLOW30,1,Fz,0.29296875,-14.910451806920967,-46.335035679451352
SLOW30,1,Fz,0.296875,-14.419015871378353,-45.698566729426453
SLOW30,1,Fz,0.30078125,-13.887223872124354,-45.455475528937114
SLOW30,1,Fz,0.3046875,-13.366674411217035,-45.693061488464252
SLOW30,1,Fz,0.30859375,-12.884231543254392,-46.2893373993181
SLOW30,1,Fz,0.3125,-12.448746203694579,-47.00601435808823
SLOW30,1,Fz,0.31640625,-12.064501891938818,-47.606810253202212
SLOW30,1,Fz,0.3203125,-11.743343663301015,-47.947323621183962
SLOW30,1,Fz,0.32421875,-11.505525499438876,-48.005070722005343
SLOW30,1,Fz,0.328125,-11.366652870896997,-47.854045983776118
SLOW30,1,Fz,0.33203125,-11.320506588038295,-47.612332746391722
SLOW30,1,Fz,0.3359375,-11.333290864035972,-47.391863921827962
SLOW30,1,Fz,0.33984375,-11.356841297251632,-47.266492549214561
SLOW30,1,Fz,0.34375,-11.35300054104912,-47.262255532988121
SLOW30,1,Fz,0.34765625,-11.312995786460874,-47.36551788112952
SLOW30,1,Fz,0.3515625,-11.260966168842199,-47.539719351081622
SLOW30,1,Fz,0.35546875,-11.242432059436936,-47.741822331614827
SLOW30,1,Fz,0.359375,-11.305129881670197,-47.934070367675105
SLOW30,1,Fz,0.36328125,-11.479233465665766,-48.08894274101182
SLOW30,1,Fz,0.3671875,-11.763351391350362,-48.185520192617005
SLOW30,1,Fz,0.37109375,-12.124392669200365,-48.201421855654225
SLOW30,1,Fz,0.375,-12.515983603772629,-48.112704527745301
SLOW30,1,Fz,0.37890625,-12.906905582133732,-47.909584901218537
SLOW30,1,Fz,0.3828125,-13.298774169887732,-47.61767804555037
SLOW30,1,Fz,0.38671875,-13.717043174916071,-47.303673341451727
SLOW30,1,Fz,0.390625,-14.181129256955812,-47.05586539226536
SLOW30,1,Fz,0.39453125,-14.678131047725792,-46.951197143682919
SLOW30,1,Fz,0.3984375,-15.161806491029644,-47.028205760259269
SLOW30,1,Fz,0.40234375,-15.577388919475103,-47.275142357474294
SLOW30,1,Fz,0.40625,-15.894120162887518,-47.631725335010756
SLOW30,1,Fz,0.41015625,-16.125645611362359,-48.003928435576569
SLOW30,1,Fz,0.4140625,-16.328739674599849,-48.294090392911848
SLOW30,1,Fz,0.41796875,-16.581084752303056,-48.439129950762819
SLOW30,1,Fz,0.421875,-16.946090318877321,-48.435794902907737
SLOW30,1,Fz,0.42578125,-17.439654620054142,-48.335752601984012
SLOW30,1,Fz,0.4296875,-18.016678696338339,-48.216395586171757
SLOW30,1,Fz,0.43359375,-18.586869028696711,-48.149804162992183
