trial_key,task,channel,effective_pre_s,effective_post_s,rmse_native,training_scaled_rmse
A_Task-2_trial-017,2,F3,2,3,10.464466382833615,0.089107062041881555
A_Task-2_trial-017,2,F4,2,3,10.013741734412553,0.06798764436424555
A_Task-2_trial-018,2,Fz,2,3,3.3866215776231696,0.034901772642717481
A_Task-2_trial-018,2,F3,2,3,55.163715672929762,0.46973027148255131
A_Task-2_trial-018,2,F4,2,3,20.093137766878478,0.13642104428974119
A_Task-2_trial-019,2,Fz,2,3,9.4330573483028868,0.097215001838866916
A_Task-2_trial-019,2,F3,2,3,21.220255097771396,0.18069479306116798
A_Task-2_trial-019,2,F4,2,3,17.561908099372708,0.11923542606601482
A_Task-2_trial-020,2,Fz,2,3,19.808959882122505,0.20414675754229783
A_Task-2_trial-020,2,F3,2,3,26.963861816895989,0.22960277379726896
A_Task-2_trial-020,2,F4,2,3,20.894452652088233,0.141861519277447
A_Task-2_trial-021,2,Fz,2,3,11.948334895240603,0.12313689569810472
A_Task-2_trial-021,2,F3,2,3,3.6494360765782625,0.031075691296308935
A_Task-2_trial-021,2,F4,2,3,12.290857051359003,0.083447969830090368
A_Task-2_trial-022,2,Fz,2,3,18.527332084953823,0.19093858504232758
A_Task-2_trial-022,2,F3,2,3,64.845095774670966,0.5521691943875997
A_Task-2_trial-022,2,F4,2,3,35.214940885956622,0.23908953723408577
A_Task-2_trial-023,2,Fz,2,3,20.102352119641818,0.20717039302513318
A_Task-2_trial-023,2,F3,2,3,85.15575316064195,0.72511857771898791
A_Task-2_trial-023,2,F4,2,3,34.713905153729044,0.23568778791001391
A_Task-2_trial-024,2,Fz,2,3,6.8269184995268901,0.070356711507187489
A_Task-2_trial-024,2,F3,2,3,9.8114239488582626,0.083546272742994629
A_Task-2_trial-024,2,F4,2,3,6.4251331247672834,0.043623020991087898
A_Task-2_trial-025,2,Fz,2,3,12.330958057129413,0.12708012534393168
A_Task-2_trial-025,2,F3,2,3,4.3839269761612458,0.037330030864516896
A_Task-2_trial-025,2,F4,2,3,13.637779571432084,0.092592812158730081
A_Task-2_trial-026,2,Fz,2,3,7.7646659992975682,0.080020929750385231
A_Task-2_trial-026,2,F3,2,3,12.507101704606955,0.10650051773158384
A_Task-2_trial-026,2,F4,2,3,11.482520804884196,0.077959823769442799
A_Task-2_trial-027,2,Fz,2,3,7.2951834152918584,0.075182546119054686
A_Task-2_trial-027,2,F3,2,3,22.137223270191825,0.18850296376391265
A_Task-2_trial-027,2,F4,2,3,5.2911703359887134,0.035924054825341438
A_Task-2_trial-028,2,Fz,2,3,3.3439083967889478,0.034461580051914485
A_Task-2_trial-028,2,F3,2,3,5.3069947590659234,0.045190140992547777
A_Task-2_trial-028,2,F4,2,3,5.1625107363589597,0.035050528891113111
A_Task-2_trial-029,2,Fz,2,3,6.6766571185202164,0.068808150961915004
A_Task-2_trial-029,2,F3,2,3,22.059124424705679,0.18783793619198128
A_Task-2_trial-029,2,F4,2,3,3.8197534943952078,0.025933966445686487
A_Task-2_trial-030,2,Fz,2,3,3.7511961516188568,0.038658997535214429
A_Task-2_trial-030,2,F3,2,3,10.490870547896058,0.089331898883848265
A_Task-2_trial-030,2,F4,2,3,7.2714153686155321,0.049368798918314
A_Task-2_trial-031,2,Fz,2,3,20.206126605236175,0.20823986991214669
A_Task-2_trial-031,2,F3,2,3,192.64684733703032,1.6404271321463508
A_Task-2_trial-031,2,F4,2,3,25.576194416457604,0.1736478986871865
A_Task-2_trial-032,2,Fz,2,3,8.7410936932893861,0.090083777516704919
A_Task-2_trial-032,2,F3,2,3,5.0510886743445411,0.043011048573122511
A_Task-2_trial-032,2,F4,2,3,1.9847297341287846,0.013475192680411922
A_Task-2_trial-033,2,Fz,2,3,4.8453119493993304,0.049934712859080056
A_Task-2_trial-033,2,F3,2,3,86.441707960349717,0.73606874468675521
A_Task-2_trial-033,2,F4,2,3,3.6824416490509724,0.025001696655246378
A_Task-2_trial-034,2,Fz,2,3,33.911985731498945,0.34948942145893153
A_Task-2_trial-034,2,F3,2,3,60.893109856447531,0.51851722958398005
A_Task-2_trial-034,2,F4,2,3,135.98543620855921,0.92326422239275885
A_Task-2_trial-035,2,Fz,2,3,5.5579190352291308,0.057278683811593893
A_Task-2_trial-035,2,F3,2,3,14.159329548452172,0.12056957425130804
A_Task-2_trial-035,2,F4,2,3,5.4267715752457706,0.036844710567667777
A_Task-2_trial-036,2,Fz,2,3,0.88678247252859177,0.0091389839491489884
A_Task-2_trial-036,2,F3,2,3,2.3820171269169323,0.02028336086598773
A_Task-2_trial-036,2,F4,2,3,1.8968310875603038,0.012878410570238301
A_Task-2_trial-037,2,Fz,2,3,11.938699460303663,0.12303759503761617
A_Task-2_trial-037,2,F3,2,3,9.6890783583460927,0.082504475127570837
A_Task-2_trial-037,2,F4,2,3,11.487353487951845,0.077992634954955939
A_Task-2_trial-038,2,Fz,2,3,11.490176698028206,0.11841521869139085
A_Task-2_trial-038,2,F3,2,3,7.8988661842241932,0.067260453938941811
A_Task-2_trial-038,2,F4,2,3,14.087760957401104,0.09564793133907179
A_Task-2_trial-039,2,Fz,2,3,9.6254340238369096,0.099197593290954275
A_Task-2_trial-039,2,F3,2,3,62.157182553932074,0.5292810659956465
A_Task-2_trial-039,2,F4,2,3,17.207424797812429,0.11682868488187566
A_Task-2_trial-040,2,Fz,2,3,0.95391620760581142,0.0098308493685992458
A_Task-2_trial-040,2,F3,2,3,13.823631337360499,0.11771103562843424
A_Task-2_trial-040,2,F4,2,3,4.0736577870498776,0.0276578330291673
A_Task-2_trial-041,2,Fz,2,3,24.687447241546867,0.2544233688365834
A_Task-2_trial-041,2,F3,2,3,50.677764660215381,0.43153148517248047
A_Task-2_trial-041,2,F4,2,3,29.234652196872627,0.19848675843545571
A_Task-2_trial-042,2,Fz,2,3,0.79064401848924093,0.0081482023137651235
A_Task-2_trial-042,2,F3,2,3,20.251431643250005,0.17244506407247481
A_Task-2_trial-042,2,F4,2,3,7.2356117707503342,0.049125712733031797
A_Task-2_trial-043,2,Fz,2,3,5.6163662475934046,0.057881027849976292
A_Task-2_trial-043,2,F3,2,3,50.663258620349978,0.43140796328928255
A_Task-2_trial-043,2,F4,2,3,139.25188828958611,0.9454415850917115
A_Task-2_trial-044,2,Fz,2,3,19.70968366126483,0.20312363877635806
A_Task-2_trial-044,2,F3,2,3,13.401752541658642,0.11411865177937071
A_Task-2_trial-044,2,F4,2,3,23.973896412304132,0.16276920121713262
A_Task-2_trial-045,2,Fz,2,3,9.289855230644962,0.095739192499708234
A_Task-2_trial-045,2,F3,2,3,36.911505659399431,0.31430898667197366
A_Task-2_trial-045,2,F4,2,3,7.7622111609278717,0.052701024840271726
A_Task-2_trial-046,2,Fz,2,3,6.4690847587425004,0.066668956150264774
A_Task-2_trial-046,2,F3,2,3,6.1039271992146356,0.051976182993123281
A_Task-2_trial-046,2,F4,2,3,10.314081084886187,0.07002677873480935
A_Task-2_trial-047,2,Fz,2,3,3.2798774880154653,0.033801691673807852
A_Task-2_trial-047,2,F3,2,3,13.113536761387225,0.11166443572338296
A_Task-2_trial-047,2,F4,2,3,7.5941919045624928,0.051560269091712921
A_Task-2_trial-048,2,Fz,2,3,2.7503499279182284,0.028344497804648872
A_Task-2_trial-048,2,F3,2,3,3.0526293750630655,0.025993760710133637
A_Task-2_trial-048,2,F4,2,3,3.6394826697208456,0.024710029475643512
A_Task-2_trial-049,2,Fz,2,3,11.759250293495148,0.12118823163006608
A_Task-2_trial-049,2,F3,2,3,23.584220090022594,0.20082443632467128
A_Task-2_trial-049,2,F4,2,3,20.497865460869612,0.13916891648908794
A_Task-2_trial-050,2,Fz,2,3,1.7439508182758587,0.017972771260219563
A_Task-2_trial-050,2,F3,2,3,12.768756745426598,0.1087285636827978
A_Task-2_trial-050,2,F4,2,3,9.0317859057742123,0.061320719509429716
A_Task-2_trial-051,2,Fz,2,3,12.18072552123763,0.12553186207003089
A_Task-2_trial-051,2,F3,2,3,29.499046063163924,0.25119038387267412
A_Task-2_trial-051,2,F4,2,3,24.182019378847471,0.16418223848218949
A_Task-2_trial-052,2,Fz,2,3,15.748893695980648,0.16230461377300198
A_Task-2_trial-052,2,F3,2,3,44.505126778259914,0.37897021672483544
A_Task-2_trial-052,2,F4,2,3,36.750337719181616,0.24951401358107969
A_Task-2_trial-053,2,Fz,2,3,4.5253624838742432,0.046637384460566526
A_Task-2_trial-053,2,F3,2,3,18.316142697328729,0.15596568463120047
A_Task-2_trial-053,2,F4,2,3,7.0423608941606641,0.047813648549720006
A_Task-2_trial-054,2,Fz,2,3,18.2721417706118,0.18830865012706025
A_Task-2_trial-054,2,F3,2,3,35.373450095388556,0.30121213036298844
A_Task-2_trial-054,2,F4,2,3,31.42839578508168,0.21338103700357086
A_Task-2_trial-055,2,Fz,2,3,1.2534079548441825,0.012917345048999392
A_Task-2_trial-055,2,F3,2,3,34.879798773764918,0.2970085888412598
A_Task-2_trial-055,2,F4,2,3,17.343282178157736,0.11775107967736283
A_Task-2_trial-056,2,Fz,2,3,8.1459380082680699,0.083950234713197139
A_Task-2_trial-056,2,F3,2,3,7.4181346875523744,0.063166927357434191
A_Task-2_trial-056,2,F4,2,3,7.4922211497172748,0.050867945323051528
A_Task-2_trial-057,2,Fz,2,3,3.6272324664327669,0.037381455224344606
A_Task-2_trial-057,2,F3,2,3,6.6704639778707069,0.056800359022541075
A_Task-2_trial-057,2,F4,2,3,2.7919769447110774,0.018955944803116614
A_Task-2_trial-058,2,Fz,2,3,9.7148996544635509,0.10011960628470004
A_Task-2_trial-058,2,F3,2,3,19.509168253909056,0.16612454017133049
A_Task-2_trial-058,2,F4,2,3,16.507154889108683,0.11207424815136556
A_Task-2_trial-059,2,Fz,2,3,19.602602804464752,0.20202008715927816
A_Task-2_trial-059,2,F3,2,3,36.129542453934747,0.30765041075279309
A_Task-2_trial-059,2,F4,2,3,37.640004728453079,0.25555434953473094
A_Task-2_trial-060,2,Fz,2,3,11.338232621964128,0.11684931666317602
A_Task-2_trial-060,2,F3,2,3,15.798919297336571,0.13453101481905094
A_Task-2_trial-060,2,F4,2,3,11.252926670231583,0.076401009413243084
A_Task-2_trial-061,2,Fz,2,3,6.8963727478991972,0.071072491623211664
A_Task-2_trial-061,2,F3,2,3,18.339157300590905,0.15616165866424969
A_Task-2_trial-061,2,F4,2,3,14.287739587500996,0.097005673164683004
A_Task-2_trial-062,2,Fz,2,3,8.0212442172091851,0.082665168092748181
A_Task-2_trial-062,2,F3,2,3,73.466263981730094,0.62558019712732049
A_Task-2_trial-062,2,F4,2,3,18.991150853727689,0.12893917623957185
A_Task-2_trial-063,2,Fz,2,3,5.6894554443787602,0.058634268940063378
A_Task-2_trial-063,2,F3,2,3,44.825481574519827,0.38169810304616519
A_Task-2_trial-063,2,F4,2,3,8.5739078002483886,0.058211986068294051
A_Task-2_trial-064,2,Fz,2,3,19.371948432529592,0.19964301423754369
A_Task-2_trial-064,2,F3,2,3,34.683208690028387,0.29533458424824338
A_Task-2_trial-064,2,F4,2,3,28.808511238052983,0.19559350227550262
A_Task-2_trial-065,2,Fz,2,3,11.605075089361451,0.1195993360896333
A_Task-2_trial-065,2,F3,2,3,10.711778359234389,0.091212973879010201
A_Task-2_trial-065,2,F4,2,3,14.614247818087131,0.099222479434691271
A_Task-2_trial-066,2,Fz,2,3,16.536777732175597,0.17042437231992591
A_Task-2_trial-066,2,F3,2,3,4.1130751012330293,0.035023671998193777
A_Task-2_trial-066,2,F4,2,3,19.539147987083698,0.13265976692419071
A_Task-2_trial-067,2,Fz,2,3,21.420728823065357,0.22075729162176866
A_Task-2_trial-067,2,F3,2,3,15.930564686233991,0.13565200211136558
A_Task-2_trial-067,2,F4,2,3,38.472711389389438,0.26120795692994914
A_Task-2_trial-068,2,Fz,2,3,35.853408798579139,0.36949729802189712
A_Task-2_trial-068,2,F3,2,3,170.6038073207919,1.4527261579676023
A_Task-2_trial-068,2,F4,2,3,134.1845687952906,0.91103735091077254
A_Task-2_trial-069,2,Fz,2,3,5.8548662826137621,0.060338956439506736
A_Task-2_trial-069,2,F3,2,3,8.4935111856181447,0.072323977208415727
A_Task-2_trial-069,2,F4,2,3,5.6483032299491089,0.038348785243733599
A_Task-2_trial-070,2,Fz,2,3,32.208946334218709,0.33193827425128231
A_Task-2_trial-070,2,F3,2,3,78.490218874240298,0.66836019602309782
A_Task-2_trial-070,2,F4,2,3,57.387283084869445,0.38962720398473238
A_Task-2_trial-071,2,Fz,2,3,10.861433879218254,0.11193553431866936
A_Task-2_trial-071,2,F3,2,3,8.5580922778356516,0.072873898358757239
A_Task-2_trial-071,2,F4,2,3,14.68608202439574,0.09971019307872446
A_Task-2_trial-072,2,Fz,2,3,19.044187242005062,0.19626517992963674
A_Task-2_trial-072,2,F3,2,3,36.976377255289627,0.31486138152024096
A_Task-2_trial-072,2,F4,2,3,39.941828584504613,0.27118243201029207
A_Task-2_trial-073,2,Fz,2,3,5.1427417501920578,0.052999958575645198
A_Task-2_trial-073,2,F3,2,3,4.7087436307090789,0.040095910817699247
A_Task-2_trial-073,2,F4,2,3,6.9656633230488394,0.047292915408537382
A_Task-2_trial-074,2,Fz,2,3,15.677254849938539,0.16156631967676488
A_Task-2_trial-074,2,F3,2,3,13.712625714343048,0.11676580014529102
A_Task-2_trial-074,2,F4,2,3,20.039107429416198,0.13605420884843539
A_Task-2_trial-075,2,Fz,2,3,15.351606247638998,0.15821025723566567
A_Task-2_trial-075,2,F3,2,3,17.917438946433997,0.15257064100761081
A_Task-2_trial-075,2,F4,2,3,61.719939941314969,0.41904349425074139
A_Task-2_trial-076,2,Fz,2,3,3.4364277103363481,0.035415063626172555
A_Task-2_trial-076,2,F3,2,3,7.2817925000066248,0.062005945868259082
A_Task-2_trial-076,2,F4,2,3,2.4877924927508142,0.016890704367572212
A_Task-2_trial-077,2,Fz,2,3,13.378088897892985,0.13787162409684442
A_Task-2_trial-077,2,F3,2,3,20.750888930201789,0.1766980445711929
A_Task-2_trial-077,2,F4,2,3,18.931395705912465,0.12853347257291617
A_Task-2_trial-078,2,Fz,2,3,11.864829204911452,0.12227630453034671
A_Task-2_trial-078,2,F3,2,3,6.2549757248345053,0.053262391945528537
A_Task-2_trial-078,2,F4,2,3,8.0336836727083583,0.054544169698119704
A_Task-2_trial-079,2,Fz,2,3,9.9648869748030666,0.102695920295011
A_Task-2_trial-079,2,F3,2,3,11.382496615708671,0.096924276405655888
A_Task-2_trial-079,2,F4,2,3,11.846737036621036,0.080432646046246073
A_Task-2_trial-080,2,Fz,2,3,12.05092093449268,0.12419412472007468
A_Task-2_trial-080,2,F3,2,3,165.76441145734418,1.4115177167845085
A_Task-2_trial-080,2,F4,2,3,34.151148096533866,0.23186698568814598
A_Task-2_trial-081,2,Fz,2,3,9.2696145517787407,0.095530596541839541
A_Task-2_trial-081,2,F3,2,3,22.20842691704323,0.18910927731545737
A_Task-2_trial-081,2,F4,2,3,6.4571690214280686,0.043840526615541768
A_Task-2_trial-082,2,Fz,2,3,8.7673538223747638,0.090354408596646688
A_Task-2_trial-082,2,F3,2,3,10.7718268846473,0.091724299300081774
A_Task-2_trial-082,2,F4,2,3,5.1920622686789804,0.035251167086413036
A_Task-2_trial-083,2,Fz,2,3,12.001780290193219,0.12368769211296299
A_Task-2_trial-083,2,F3,2,3,3.9147678693452592,0.033335045539020954
A_Task-2_trial-083,2,F4,2,3,15.87811807540354,0.10780344385897661
A_Task-2_trial-084,2,Fz,2,3,18.174748508916508,0.1873049367216176
A_Task-2_trial-084,2,F3,2,3,15.720768129103933,0.13386554170827913
A_Task-2_trial-084,2,F4,2,3,18.083794790001242,0.12277874160799164
A_Task-2_trial-085,2,Fz,2,3,19.817643612639902,0.20423625014761618
A_Task-2_trial-085,2,F3,2,3,17.644256031008897,0.15024443285680636
A_Task-2_trial-085,2,F4,2,3,18.255734452645768,0.12394611469849307
A_Task-2_trial-086,2,Fz,2,3,10.360979785897326,0.10677796516520552
A_Task-2_trial-086,2,F3,2,3,101.138590486035,0.86121569199663461
A_Task-2_trial-086,2,F4,2,3,9.243393000209684,0.06275741203286378
A_Task-2_trial-087,2,Fz,2,3,4.9383675708357684,0.050893723503777105
A_Task-2_trial-087,2,F3,2,3,19.856705650517213,0.1690838918695918
A_Task-2_trial-087,2,F4,2,3,16.32393557150581,0.1108302925814874
A_Task-2_trial-088,2,Fz,2,3,2.2596084002443262,0.023287024203705497
A_Task-2_trial-088,2,F3,2,3,20.769083789220293,0.17685297750060291
A_Task-2_trial-088,2,F4,2,3,5.6554628965308087,0.038397395331574227
A_Task-2_trial-089,2,Fz,2,3,21.058480832899544,0.21702404398743397
A_Task-2_trial-089,2,F3,2,3,21.189333243923251,0.18043148717929169
A_Task-2_trial-089,2,F4,2,3,25.576793859564479,0.17365196856694248
A_Task-2_trial-090,2,Fz,2,3,14.721224613263276,0.15171368359233367
A_Task-2_trial-090,2,F3,2,3,2.5454440285692206,0.021674974210814553
A_Task-2_trial-090,2,F4,2,3,22.347263123133178,0.15172528092157034
A_Task-2_trial-091,2,Fz,2,3,3.8715637106439629,0.039899478965561175
A_Task-2_trial-091,2,F3,2,3,3.4015021789192414,0.028964483673029673
A_Task-2_trial-091,2,F4,2,3,2.0255117354333416,0.013752079410137339
A_Task-2_trial-092,2,Fz,2,3,40.958601131295886,0.42211028060936312
A_Task-2_trial-092,2,F3,2,3,88.909933990851655,0.75708619192076954
A_Task-2_trial-092,2,F4,2,3,85.124232748235826,0.57794540905501324
A_Task-2_trial-093,2,Fz,2,3,13.337183631806212,0.13745006347540281
A_Task-2_trial-093,2,F3,2,3,6.0031853370418817,0.051118345523496714
A_Task-2_trial-093,2,F4,2,3,16.174015209190472,0.10981241808997476
A_Task-2_trial-094,2,Fz,2,3,10.657247693773876,0.1098312366704612
A_Task-2_trial-094,2,F3,2,3,20.997825140941572,0.17880075668720419
A_Task-2_trial-094,2,F4,2,3,8.5903679242599047,0.058323741003378962
A_Task-2_trial-095,2,Fz,2,3,11.641035013496198,0.11996993111114178
A_Task-2_trial-095,2,F3,2,3,3.8408443196354063,0.03270557146080539
A_Task-2_trial-095,2,F4,2,3,8.1230658437671259,0.055151024100761649
A_Task-2_trial-096,2,Fz,2,3,15.417247445644916,0.15888674089830332
A_Task-2_trial-096,2,F3,2,3,31.625167323731795,0.26929473933075759
A_Task-2_trial-096,2,F4,2,3,23.892744470830568,0.1622182254198028
A_Task-2_trial-097,2,Fz,2,3,3.845316008745872,0.039628975957461891
A_Task-2_trial-097,2,F3,2,3,3.0514958293553249,0.025984108337617762
A_Task-2_trial-097,2,F4,2,3,5.4680396606080901,0.037124897533301685
A_Task-2_trial-098,2,Fz,2,3,2.0481802942115137,0.02110809292428675
A_Task-2_trial-098,2,F3,2,3,7.5526689831613174,0.064312514278641417
A_Task-2_trial-098,2,F4,2,3,4.9655063791074454,0.033712980696416393
A_Task-2_trial-099,2,Fz,2,3,7.851592144423714,0.080916771368458748
A_Task-2_trial-099,2,F3,2,3,10.894356809657156,0.092767666561287862
A_Task-2_trial-099,2,F4,2,3,5.3091505465691373,0.036046130288735427
A_Task-2_trial-100,2,Fz,2,3,20.904480723873167,0.21543695293843504
A_Task-2_trial-100,2,F3,2,3,17.337238673649825,0.14763011754350883
A_Task-2_trial-100,2,F4,2,3,24.629754791234337,0.16722210877183633
B_Task-1_trial-001,1,Fz,2,3,0.80505152776408795,0.0082966829164935422
B_Task-1_trial-001,1,F3,2,3,3.2752245591360083,0.027889204027716431
B_Task-1_trial-001,1,F4,2,3,1.5532593850664891,0.010545752974077701
B_Task-1_trial-002,1,Fz,2,3,3.5369622909898668,0.036451150769738996
B_Task-1_trial-002,1,F3,2,3,3.85673154302249,0.032840854402929262
B_Task-1_trial-002,1,F4,2,3,4.0047462276705401,0.027189962505248418
B_Task-1_trial-003,1,Fz,2,3,9.519114655117999,0.09810188940154925
B_Task-1_trial-003,1,F3,2,3,22.016865372724354,0.18747809175950181
B_Task-1_trial-003,1,F4,2,3,25.367876085701994,0.17223353500959193
B_Task-1_trial-004,1,Fz,2,3,12.791445098509003,0.13182580290334409
B_Task-1_trial-004,1,F3,2,3,17.350717585300661,0.14774489322081411
B_Task-1_trial-004,1,F4,2,3,15.873992777636204,0.10777543541967979
B_Task-1_trial-005,1,Fz,2,3,28.422396793160438,0.29291493250692546
B_Task-1_trial-005,1,F3,2,3,20.029022836402298,0.17055120779491534
B_Task-1_trial-005,1,F4,2,3,32.647781065980091,0.22165997359086245
B_Task-1_trial-006,1,Fz,2,3,169.48218566127531,1.7466459051773198
B_Task-1_trial-006,1,F3,2,3,21.987168579591188,0.18722521751906249
B_Task-1_trial-006,1,F4,2,3,28.704346913281171,0.1948862854073373
B_Task-1_trial-007,1,Fz,2,3,0.77427986583058517,0.0079795569772572392
B_Task-1_trial-007,1,F3,2,3,6.1549499302362722,0.052410651937105888
B_Task-1_trial-007,1,F4,2,3,0.78644968102352986,0.005339548656428255
B_Task-1_trial-008,1,Fz,2,3,0.73574639988561319,0.0075824396032838559
B_Task-1_trial-008,1,F3,2,3,1.8204396954386204,0.01550141468761908
B_Task-1_trial-008,1,F4,2,3,2.8827026525437378,0.019571921060785018
B_Task-1_trial-009,1,Fz,2,3,0.3205590680295366,0.0033036108270415071
B_Task-1_trial-009,1,F3,2,3,1.1492410224344098,0.0097860213163978391
B_Task-1_trial-009,1,F4,2,3,1.2762034151303858,0.0086646995923757297
B_Task-1_trial-010,1,Fz,2,3,4.1525533009729116,0.042795295510707668
B_Task-1_trial-010,1,F3,2,3,18.753734177593028,0.15969186518875617
B_Task-1_trial-010,1,F4,2,3,11.606642541348018,0.07880254017859234
B_Task-1_trial-011,1,Fz,2,3,5.3634439316213056,0.055274466424083797
B_Task-1_trial-011,1,F3,2,3,15.420061666306717,0.13130496494721064
B_Task-1_trial-011,1,F4,2,3,10.559212101705221,0.071691079735989108
B_Task-1_trial-012,1,Fz,2,3,5.7852716091997953,0.059621729134074174
B_Task-1_trial-012,1,F3,2,3,7.4361995508781797,0.063320753347050937
B_Task-1_trial-012,1,F4,2,3,3.9982764041034167,0.027146036061422792
B_Task-1_trial-013,1,Fz,2,3,4.498259879750842,0.046358071019291985
B_Task-1_trial-013,1,F3,2,3,2.817519697760642,0.023991753934479887
B_Task-1_trial-013,1,F4,2,3,1.5310726585641752,0.010395117646040196
B_Task-1_trial-014,1,Fz,2,3,0.9624828330158508,0.009919135114592267
B_Task-1_trial-014,1,F3,2,3,20.02508987124887,0.170517717795797
B_Task-1_trial-014,1,F4,2,3,6.1804210053862976,0.041961564066657714
B_Task-1_trial-015,1,Fz,2,3,1.0533158520462287,0.010855240110673594
B_Task-1_trial-015,1,F3,2,3,1.3238139124773403,0.011272545021935677
B_Task-1_trial-015,1,F4,2,3,2.0061393278609327,0.013620551716349715
B_Task-1_trial-016,1,Fz,2,3,4.828772802243039,0.049764264067999456
B_Task-1_trial-016,1,F3,2,3,6.2845351049815195,0.053514096086410522
B_Task-1_trial-016,1,F4,2,3,5.8366112112409851,0.039627289962806241
B_Task-1_trial-017,1,Fz,2,3,19.489291875094175,0.20085232979277534
B_Task-1_trial-017,1,F3,2,3,53.419511325493936,0.45487801630634445
B_Task-1_trial-017,1,F4,2,3,37.18870120953855,0.25249025381925527
B_Task-1_trial-018,1,Fz,2,3,3.153061982547281,0.032494759134114939
B_Task-1_trial-018,1,F3,2,3,12.410388482064375,0.10567698494872652
B_Task-1_trial-018,1,F4,2,3,2.2840416059889304,0.015507351052151475
B_Task-1_trial-019,1,Fz,2,3,19.545513762085761,0.20143174012025045
B_Task-1_trial-019,1,F3,2,3,36.464008038909462,0.31049845331329162
B_Task-1_trial-019,1,F4,2,3,18.39652328640075,0.12490199127426858
B_Task-1_trial-020,1,Fz,2,3,13.50871124543851,0.13921778910867061
B_Task-1_trial-020,1,F3,2,3,23.663251674835514,0.20149740636189609
B_Task-1_trial-020,1,F4,2,3,19.456175946424501,0.13209643368251869
B_Task-1_trial-021,1,Fz,2,3,11.78123147790912,0.12141476485299928
B_Task-1_trial-021,1,F3,2,3,2.4970990202412384,0.021263306620810763
B_Task-1_trial-021,1,F4,2,3,5.7925927521937641,0.039328429514979828
B_Task-1_trial-022,1,Fz,2,3,3.4227265330257306,0.035273862324381892
B_Task-1_trial-022,1,F3,2,3,3.4072027376111689,0.02901302509104868
B_Task-1_trial-022,1,F4,2,3,1.7029785500306858,0.01156226144933795
B_Task-1_trial-023,1,Fz,2,3,9.3462192767255647,0.096320067887300104
B_Task-1_trial-023,1,F3,2,3,36.204832911401269,0.30829152432888873
B_Task-1_trial-023,1,F4,2,3,20.384151020365699,0.13839685973496868
B_Task-1_trial-024,1,Fz,2,3,42.720433619756115,0.44026733640593907
B_Task-1_trial-024,1,F3,2,3,13.174289488468645,0.11218175756505259
B_Task-1_trial-024,1,F4,2,3,2.8574976014241997,0.019400793015230493
B_Task-1_trial-025,1,Fz,2,3,13.445209656174235,0.13856335578030671
B_Task-1_trial-025,1,F3,2,3,9.7527156422824408,0.083046359558218458
B_Task-1_trial-025,1,F4,2,3,6.1833385596795916,0.041981372610653232
B_Task-1_trial-026,1,Fz,2,3,7.43062572600161,0.076578384604768734
B_Task-1_trial-026,1,F3,2,3,13.826067865867399,0.11773178316480049
B_Task-1_trial-026,1,F4,2,3,27.211964809420252,0.1847538547511543
B_Task-1_trial-027,1,Fz,2,3,2.8839264751419038,0.029721108144701067
B_Task-1_trial-027,1,F3,2,3,3.354047222776992,0.028560395058621305
B_Task-1_trial-027,1,F4,2,3,4.3120008493772337,0.029276047657422654
B_Task-1_trial-028,1,Fz,2,3,3.141932335490905,0.032380059454138313
B_Task-1_trial-028,1,F3,2,3,9.4119277344597414,0.080144481131307455
B_Task-1_trial-028,1,F4,2,3,17.725796416566958,0.12034813507333485
B_Task-1_trial-029,1,Fz,2,3,5.5464493201464702,0.057160479465783072
B_Task-1_trial-029,1,F3,2,3,7.5686802459591247,0.064448853441604712
B_Task-1_trial-029,1,F4,2,3,3.865824982627911,0.026246765800849836
B_Task-1_trial-030,1,Fz,2,3,2.785630594412055,0.028708092547205043
B_Task-1_trial-030,1,F3,2,3,7.000850844671481,0.05961367046727311
B_Task-1_trial-030,1,F4,2,3,5.0957551284570011,0.034597296058698386
B_Task-1_trial-031,1,Fz,2,3,2.4977814381927756,0.02574158283376542
B_Task-1_trial-031,1,F3,2,3,11.809252907346119,0.1005581931257748
B_Task-1_trial-031,1,F4,2,3,3.0002443806236299,0.020369962933503974
B_Task-1_trial-032,1,Fz,2,3,70.221108877182047,0.72368321070906017
B_Task-1_trial-032,1,F3,2,3,34.741236447638371,0.29582870242000092
B_Task-1_trial-032,1,F4,2,3,25.826733903180656,0.17534892014093448
B_Task-1_trial-033,1,Fz,2,3,0.7775470055466801,0.008013227396272039
B_Task-1_trial-033,1,F3,2,3,4.9000135035378198,0.041724612731525675
B_Task-1_trial-033,1,F4,2,3,3.9142185770524764,0.026575330944080773
B_Task-1_trial-034,1,Fz,2,3,17.18232422304165,0.17707723161881569
B_Task-1_trial-034,1,F3,2,3,12.42933280128093,0.10583829968432927
B_Task-1_trial-034,1,F4,2,3,13.853323998437189,0.094056236944048632
B_Task-1_trial-035,1,Fz,2,3,8.9666329856549982,0.092408135560176838
B_Task-1_trial-035,1,F3,2,3,16.734944411959074,0.14250145926505253
B_Task-1_trial-035,1,F4,2,3,9.6863806645394828,0.065765047797695
B_Task-1_trial-036,1,Fz,2,3,48.875390628376451,0.5036989614684988
B_Task-1_trial-036,1,F3,2,3,19.013018318253302,0.16189972244234643
B_Task-1_trial-036,1,F4,2,3,11.461573569916833,0.077817603888089046
B_Task-1_trial-037,1,Fz,2,3,2.8685042237513185,0.029562169834253398
