task,method,family,time_s,truth_F3,restored_F3
1,P0,oscillatory,0.0546875,-0.14001029365778131,-0.13999974342979338
1,P0,oscillatory,0.05859375,-0.20646997222232244,-0.20646574608744611
1,P0,oscillatory,0.0625,-0.27522986706192332,-0.27523357291972456
1,P0,oscillatory,0.06640625,-0.34189341680402402,-0.3419062522803864
1,P0,oscillatory,0.0703125,-0.40116866534582452,-0.40119122807893665
1,P0,oscillatory,0.07421875,-0.4470616222902955,-0.44709374201346308
1,P0,oscillatory,0.078125,-0.47316766301645374,-0.47320827591677
1,P0,oscillatory,0.08203125,-0.47305922361046693,-0.47310630894091527
1,P0,oscillatory,0.0859375,-0.440759802356194,-0.44081039863839661
1,P0,oscillatory,0.08984375,-0.37128515601865875,-0.37133546929087313
1,P0,oscillatory,0.09375,-0.261223181152268,-0.26126879071099651
1,P0,oscillatory,0.09765625,-0.10931504829698377,-0.10935120661673298
1,P0,oscillatory,0.1015625,0.083007434411039013,0.082985420801057461
1,P0,oscillatory,0.10546875,0.3111786081977454,0.31117494030871862
1,P0,oscillatory,0.109375,0.56720252263752025,0.56722044601576027
1,P0,oscillatory,0.11328125,0.83955424107643606,0.83959559881776857
1,P0,oscillatory,0.1171875,1.1133237530139786,1.1133886002216049
1,P0,oscillatory,0.12109375,1.3706364765561245,1.3707228026358689
1,P0,oscillatory,0.125,1.5913687540433188,1.5914723556806427
1,P0,oscillatory,0.12890625,1.7541569364838729,1.7542714757646054
1,P0,oscillatory,0.1328125,1.8376755355333065,1.8377928046028766
1,P0,oscillatory,0.13671875,1.8221348498735113,1.822245246438996
1,P0,oscillatory,0.140625,1.6909231898393762,1.6910163878820799
1,P0,oscillatory,0.14453125,1.4322953739011157,1.4323611528244296
1,P0,oscillatory,0.1484375,1.0409897665941001,1.0410189416729834
1,P0,oscillatory,0.15234375,0.51964298693077282,0.51962836653294098
1,P0,oscillatory,0.15625,-0.12013343106515786,-0.12019614829324395
1,P0,oscillatory,0.16015625,-0.8571450592762605,-0.85725653931839296
1,P0,oscillatory,0.1640625,-1.6605898443433633,-1.6607466136879316
1,P0,oscillatory,0.16796875,-2.4907038548382157,-2.4908981138358826
1,P0,oscillatory,0.171875,-3.3001267404848815,-3.3003465493311954
1,P0,oscillatory,0.17578125,-4.0359890546385397,-4.0362189178088244
1,P0,oscillatory,0.1796875,-4.6426699597532997,-4.642891799496252
1,P0,oscillatory,0.18359375,-5.0651170655064712,-5.0653115367448942
1,P0,oscillatory,0.1875,-5.2525643480760795,-5.2527124092697264
1,P0,oscillatory,0.19140625,-5.1624338121826252,-5.1625184332142888
1,P0,oscillatory,0.1953125,-4.7641664391294407,-4.7641743018837719
1,P0,oscillatory,0.19921875,-4.0427023992485083,-4.0426254326327644
1,P0,oscillatory,0.203125,-3.0013232126549854,-3.0011598039013823
1,P0,oscillatory,0.20703125,-1.6635821793942569,-1.6633379189472939
1,P0,oscillatory,0.2109375,-0.074085235269565022,-0.073773083327708502
1,P0,oscillatory,0.21484375,1.702057962700718,1.7024181554832347
1,P0,oscillatory,0.21875,3.5812156373382562,3.5815982675452593
1,P0,oscillatory,0.22265625,5.4646581619342038,5.4650336211046167
1,P0,oscillatory,0.2265625,7.2433320265994299,7.243668949185774
1,P0,oscillatory,0.23046875,8.8037845219367181,8.804052367850506
1,P0,oscillatory,0.234375,10.034938986122642,10.035110747825126
1,P0,oscillatory,0.23828125,10.835332328398628,10.83538712485505
1,P0,oscillatory,0.2421875,11.120359358906363,11.120284671807639
1,P0,oscillatory,0.24609375,10.829029151182477,10.828822474841429
1,P0,oscillatory,0.25,9.9297325441903066,9.9294022594899882
1,P0,oscillatory,0.25390625,8.4245500729812743,8.4241154154440814
1,P0,oscillatory,0.2578125,6.3516966076456303,6.3511866756342359
1,P0,oscillatory,0.26171875,3.785800437739435,3.7852522726153346
1,P0,oscillatory,0.265625,0.83584525733438764,0.8353011153280544
1,P0,oscillatory,0.26953125,-2.3592443671279981,-2.3597403499696119
1,P0,oscillatory,0.2734375,-5.637229969083605,-5.6376354504937272
1,P0,oscillatory,0.27734375,-8.8210912191931126,-8.8213693493187861
1,P0,oscillatory,0.28125,-11.72900480669461,-11.729127620510264
1,P0,oscillatory,0.28515625,-14.185185553667273,-14.185136738595384
1,P0,oscillatory,0.2890625,-16.030913997636965,-16.030690761111867
1,P0,oscillatory,0.29296875,-17.135027392202442,-17.134641225017738
1,P0,oscillatory,0.296875,-17.403153342769553,-17.40262956725762
1,P0,oscillatory,0.30078125,-16.785019260866218,-16.784395360167828
1,P0,oscillatory,0.3046875,-15.279274760566436,-15.278597596671208
1,P0,oscillatory,0.30859375,-12.935412408370667,-12.934734541691851
1,P0,oscillatory,0.3125,-9.8525556346736334,-9.8519310463805887
1,P0,oscillatory,0.31640625,-6.1750888622252385,-6.1745684434214132
1,P0,oscillatory,0.3203125,-2.0853195868298666,-2.0849467892096163
1,P0,oscillatory,0.32421875,2.2064302551335166,2.2066232180287031
1,P0,oscillatory,0.328125,6.4737212012966259,6.4737162549789398
1,P0,oscillatory,0.33203125,10.487150554967331,10.486945494822043
1,P0,oscillatory,0.3359375,14.027932976859965,14.027541858249162
1,P0,oscillatory,0.33984375,16.901032702181979,16.900484838169763
1,P0,oscillatory,0.34375,18.946989838282089,18.946327478598818
1,P0,oscillatory,0.34765625,20.051660696758777,20.050935581399045
1,P0,oscillatory,0.3515625,20.153225073993273,20.152494157715836
1,P0,oscillatory,0.35546875,19.245992687754196,19.245313407866306
1,P0,oscillatory,0.359375,17.380753926665808,17.380179428506814
1,P0,oscillatory,0.36328125,14.661651404784566,14.661226143220178
1,P0,oscillatory,0.3671875,11.239781846755813,11.239537947378953
1,P0,oscillatory,0.37109375,7.3039557402931505,7.303910434239512
1,P0,oscillatory,0.375,3.0692293300809466,3.0693836781254729
1,P0,oscillatory,0.37890625,-1.2360333905042915,-1.2356943861786764
1,P0,oscillatory,0.3828125,-5.3837219078456151,-5.3832278309439792
1,P0,oscillatory,0.38671875,-9.1592874749673285,-9.1586798093389667
1,P0,oscillatory,0.390625,-12.373953938626306,-12.373282423265422
1,P0,oscillatory,0.39453125,-14.875075983890138,-14.874394343409463
1,P0,oscillatory,0.3984375,-16.554029324898533,-16.553390759077086
1,P0,oscillatory,0.40234375,-17.351196209547886,-17.350649038429385
1,P0,oscillatory,0.40625,-17.257813913988105,-17.257397751478749
1,P0,oscillatory,0.41015625,-16.314668422237705,-16.314411194300252
1,P0,oscillatory,0.4140625,-14.607824624852345,-14.607740664394107
1,P0,oscillatory,0.41796875,-12.261773401140594,-12.261862749139507
1,P0,oscillatory,0.421875,-9.4305321051495454,-9.4307810365568834
1,P0,oscillatory,0.42578125,-6.2873483570864925,-6.2877310411707086
1,P0,oscillatory,0.4296875,-3.0137212673814453,-3.0142023754555574
1,P0,oscillatory,0.43359375,0.21153322293575008,0.21099522552732516
1,P0,oscillatory,0.4375,3.2224839256001658,3.2219331155489499
1,P0,oscillatory,0.44140625,5.8749469388253353,5.8744262301846
1,P0,oscillatory,0.4453125,8.0535233070697529,8.0530710252225699
1,P0,oscillatory,0.44921875,9.6764728725702334,9.6761198862009561
1,P0,oscillatory,0.453125,10.698247178250767,10.698014805508954
1,P0,oscillatory,0.45703125,11.109668697278304,11.109567522989403
1,P0,oscillatory,0.4609375,10.935898928010603,10.935928581440661
1,P0,oscillatory,0.46484375,10.232473599026513,10.232623454817681
1,P0,oscillatory,0.46875,9.0797910443951295,9.0800417308083361
1,P0,oscillatory,0.47265625,7.576513973528308,7.5768395087635891
1,P0,oscillatory,0.4765625,5.8323824523474093,5.8327527863442254
1,P0,oscillatory,0.48046875,3.960936882492045,3.9613206009467512
1,P0,oscillatory,0.484375,2.0726167367529551,2.0729836865319893
1,P0,oscillatory,0.48828125,0.26863869042273492,0.26896230931285259
1,P0,oscillatory,0.4921875,-1.3640267658208587,-1.3637675906583284
1,P0,oscillatory,0.49609375,-2.7563603697968833,-2.756180036262267
1,P0,oscillatory,0.5,-3.8595666151605093,-3.8594721943469228
1,P0,oscillatory,0.50390625,-4.6459037495099507,-4.6458950268447534
1,P0,oscillatory,0.5078125,-5.108156667194323,-5.1082267793709768
1,P0,oscillatory,0.51171875,-5.2579189055661484,-5.2580554692094834
1,P0,oscillatory,0.515625,-5.1229117603938725,-5.1230983547205611
1,P0,oscillatory,0.51953125,-4.7436088208812164,-4.7438266680384471
1,P0,oscillatory,0.5234375,-4.1694522500181073,-4.1696819336843491
1,P0,oscillatory,0.52734375,-3.4549438550854856,-3.4551669292054781
1,P0,oscillatory,0.53125,-2.6558718134245001,-2.6560721762964494
1,P0,oscillatory,0.53515625,-1.8258963757209234,-1.826061316823506
1,P0,oscillatory,0.5390625,-1.0136692464800103,-1.0137901106716887
1,P0,oscillatory,0.54296875,-0.26060627081840304,-0.26067872300222095
1,P0,oscillatory,0.546875,0.40062386642218473,0.40059995699334949
1,P0,oscillatory,0.55078125,0.94688678065576781,0.94690778657151131
1,P0,oscillatory,0.5546875,1.3646858430920776,1.3647450825305363
1,P0,oscillatory,0.55859375,1.649662399472144,1.6497510103581607
1,P0,oscillatory,0.5625,1.8056027468552374,1.8057106392990379
1,P0,oscillatory,0.56640625,1.843080188351742,1.8431969868948592
1,P0,oscillatory,0.5703125,1.7778677050649894,1.7779836032725105
1,P0,oscillatory,0.57421875,1.6292538085087909,1.6293602749872813
1,P0,oscillatory,0.578125,1.418382502021176,1.4184727968843831
1,P0,oscillatory,0.58203125,1.1667199541172184,1.1667894360756434
1,P0,oscillatory,0.5859375,0.89472766594788988,0.89477389052056111
1,P0,oscillatory,0.58984375,0.62079682751714449,0.62081945463374411
1,P0,oscillatory,0.59375,0.36047329253072991,0.36047383573375869
1,P0,oscillatory,0.59765625,0.12597897210129727,0.12596043090517775
1,P0,oscillatory,0.6015625,-0.073985109567982169,-0.074018688099253285
1,P0,oscillatory,0.60546875,-0.23418533187600687,-0.23422931638167985
1,P0,oscillatory,0.609375,-0.35259463664212093,-0.3526442577031193
1,P0,oscillatory,0.61328125,-0.42997445210227592,-0.43002519681883855
1,P0,oscillatory,0.6171875,-0.46935200709525887,-0.46939993658407037
1,P0,oscillatory,0.62109375,-0.47544413976248295,-0.47548611430440951
1,P0,oscillatory,0.625,-0.45407390332975694,-0.45410770993900867
1,P0,oscillatory,0.62890625,-0.41161905449773561,-0.41164344073248504
1,P0,oscillatory,0.6328125,-0.3545227829017511,-0.35453740813139323
1,P0,oscillatory,0.63671875,-0.28888767316340402,-0.28889299383214861
1,P0,oscillatory,0.640625,-0.22016465919389108,-0.2201617677075019
1,P0,oscillatory,0.64453125,-0.15294027028392931,-0.15293070805807416
1,P0,oscillatory,0.6484375,-0.090818253153629999,-0.090803817349140212
1,P0,oscillatory,0.65234375,-0.036385984471493757,-0.036368545391439841
1,P0,oscillatory,0.65625,0.0087479004327099871,0.0087665579294882393
1,P0,oscillatory,0.66015625,0.043860557233757924,0.043878859146714799
1,P0,oscillatory,0.6640625,0.06898334043717734,0.069000011021052826
1,P0,oscillatory,0.66796875,0.084747722267931827,0.084761832590628888
1,P0,oscillatory,0.671875,0.092223316258998822,0.092234296522740483
1,P0,oscillatory,0.67578125,0.092760312445069562,0.092767933295179295
1,P0,oscillatory,0.6796875,0.08784591918728564,0.087850248955176333
1,P0,oscillatory,0.68359375,0.078981546794206742,0.078982892444452668
1,P0,oscillatory,0.6875,0.067584695827150612,0.067583535385127583
1,P0,oscillatory,0.69140625,0.054917012118157638,0.054913925686743692
1,P0,oscillatory,0.6953125,0.042037869015863323,0.042033474325538854
1,P0,oscillatory,0.69921875,0.029781208241805947,0.029776105210020679
1,P0,oscillatory,0.703125,0.018752237248256538,0.018746964436268727
1,P0,oscillatory,0.70703125,0.0093399246482053135,0.0093349289591744076
1,P0,oscillatory,0.7109375,0.0017410056811895975,0.0017366252709472621
1,P0,oscillatory,0.71484375,-0.0040086653307673595,-0.0040122060697308651
1,P0,oscillatory,0.71875,-0.0079991828060083699,-0.0080017681271860527
1,P0,oscillatory,0.72265625,-0.010411265351442397,-0.010412875321668964
1,P0,oscillatory,0.7265625,-0.011483044312392013,-0.011483736857855354
1,P0,oscillatory,0.73046875,-0.011480759420831096,-0.011480649762464294
